link,writer,time,text
https://lh3.googleusercontent.com/a/ACg8ocJvQy_spLW1BqVCfFMOqBU4sQd5Y53VXhNleXFP6CuZs8-FpQ=w43-h43-p-rp-mo-br100,Dhsbs,a month ago,THG is the best hospital in Ontario. My dad was admitted one week ago under internal medicine and respiratory team they were fantastic teams and the nurses as well. Thank you all for your hard work and dedication towards to your patients.
https://lh3.googleusercontent.com/a/ACg8ocKssCdBwhNVksbt1qOhmFNBRqG4uuk-lUhMvkf1kyP_K1b3Tg=w43-h43-p-rp-mo-br100,Jeremy Luo,4 months ago,"Incompetent, arrogant, careless and selfish staff in the ER.

I went there due to severe attacks that put me on the floor. I had blood in my stool, my CRP and bilirubin were elevated.

No one in the ER cared, triage nurse Tetyana P. spent less than 10 seconds listening, and noted everything I told her I have as I don't have. After waiting 8 hours to be seen, the ER doctor, Layli Sanaee, said ""oh even you have your gallbladder removed I doubt it's gonna help, you need to see psychiatry for your pain"". And I was like excuse me?? Are you a surgeon or what? My surgeon was confident enough to offer surgery because he believes it would help and you are in no position to comment on something you never experienced before. Not to mention she did literally nothing to help.

This is just ridiculous. How are ""doctors"" like her were even allowed to practice?

Toronto General Hospital has some serious issues to be investigated, but I guess the Ontario system will keep the corruptions running and taxpayers money go down to the drain."
https://lh3.googleusercontent.com/a/ACg8ocLum3eqOtgzF-bk3d6K7EX8ewDLegcQzzk_rhVecdBA79hJYg=w43-h43-p-rp-mo-br100,Jennifer “Jennifer B.” B.,a month ago,I have to say I am glad I had my retirement money to pay for treatment in the U.S. and to pay for private pay in Canada. I would think some cuts need to be made to pharmacy and nursing staff.  Mostly incompetent and ten years behind the US.
https://lh3.googleusercontent.com/a-/ALV-UjWEE9MH_wK5ZbH1rlX9PgskaenQ9SJGMEHD1xMEdu36C8Q4oR1rNg=w43-h43-p-rp-mo-ba7-br100,Simply EMIE,a year ago,"Surely Toronto General Hospital is one the best in the world.  Advance technology, great doctors and medical staff.  Location is at the heart of the city walking distance to Queens Park,  where the government offices are.  Subway stop at church st. Noon time is perfect timing to come. Not so much traffic that window hour
and public parking is adjacent to the hospital. Other medical facilities around."
https://lh3.googleusercontent.com/a-/ALV-UjWL5Z0Vp62wqT-xvsff-lFYh7B20MSoRwoTDl-He17O_PaNQajw=w43-h43-p-rp-mo-br100,Inder Singh,2 months ago,Terrific health care and support staff.  Very kind and thorough professionals. I saw the administrative staff deal with challenging individuals with utmost calm and professional demeanour. Kudos to the entire hospital!!
https://lh3.googleusercontent.com/a/ACg8ocIOIjofpjO8ynt22J5JPqS3E_hpjy2KVzMYcImxF_5hD3Nj4A=w43-h43-p-rp-mo-ba3-br100,Antonio Clarke,4 months ago,"They got me through triage relatively fast, everyone was very polite, and they helped resolve my medical issue. Slight hiccup where one employee asked me to move from the general area to a specific booth, then 2+ hours later a doctor found me in the booth and said they'd been looking for me for over an hour and were confused why I was there, so some slight coordination challenges happening... But all in all, handled quite well, and while one never hopes to be back in a hospital, if I DID need go back to a hospital, I'd be happy going back here."
https://lh3.googleusercontent.com/a/ACg8ocLYnz2nCopRsBjAaQWQFlzHMQY-5T6P59sxusaKUKPzacny4g=w43-h43-p-rp-mo-ba5-br100,Paul Uruski,4 months ago,"I am currently under the care of a cardiologist - Dr. Heather Ross. Dr. Ross herself is totally awesome, a really great doctor. During an in person visit with Dr. Ross, an ""intern"" came into the room and asked me questions and rook my blood pressure. I was uncomfortable with the ""intern"", which has nothing to do with the care I recieve from Dr. Ross, she is awesome.

The hospital itself is huge, you will probablly need to ask directions to find where you are going, which is not an issue as staff are friendly.

Definately one of the nicer hospitals in Toronto"
https://lh3.googleusercontent.com/a/ACg8ocL_A3aZXlPkHRZJRE9Qzxf6JldCqOJhDLSOLs0DQwCi83Q0NNY=w43-h43-p-rp-mo-br100,Sangeeta Majumdar,4 months ago,"Worst ED in entire Toronto. Wait time for xray report is 9hrs. Nurses are super rude and dont converse with you well let alone treatment.
If they are under staffed, they should start calling out at front desk instead of just taking in patients and keeping them wait without any show all day night."
https://lh3.googleusercontent.com/a/ACg8ocJvflJiKnbNUTa1J65SrniTY4p68u-aIrnuAqV8HFmao_c50Q=w43-h43-p-rp-mo-br100,Riley Lukyanov,4 months ago,"This has to be THE worst ED in North America. I have never been treated so disgustingly as a patient. Dismissive and arrogant doctors, incompetent and rude nurses, filthy floors and restrooms, oh, and security guards at this hospital get to randomly murder patients here without held guilty of criminal charges. I wonder how many patients died in hands of the incompetent staff here?"
https://lh3.googleusercontent.com/a-/ALV-UjUl1wEz-f1ez6_whs87W4qg5hUjN1myIlVgMKEaTyQDKr1l6h-CoQ=w43-h43-p-rp-mo-br100,Paula Mendonca,4 months ago,"My mother went in for an Engiogram and I must say the treatment that we received was overwhelming.  A big shout out to Kiki, Jenny and Paul from the Cath Lab. You guys are phenominal.  I wish everyone were as happy and willing to help as you three.  Congrats keep up the awesome work."
https://lh3.googleusercontent.com/a/ACg8ocJQXztCpMVcg-mhhEWML83dAUaGUf0atRumF1dwlc4kqTgc6A=w43-h43-p-rp-mo-br100,Eva W.,5 months ago,"If you complained about the wait time there, I think you made the reviews wrong here. The rating here should just reflect the quality of services of the healthcare staff but not for the whole healthcare system. I did 2 surgeries there and got the excellent care before and after the surgeries. Thank you our hero !"
https://lh3.googleusercontent.com/a-/ALV-UjUd0YSzdMCDX2pJtckbwSiRoLHYO-W5e4i-vdRZRMfnSVSwkSi4Pg=w43-h43-p-rp-mo-ba5-br100,Tomasz Pasternak,5 years ago,"The surgeons, doctors and nurses here are like saints. Kind, compassionate, understanding and considerate as well as extremely talented. My wife had a serious surgery and was very well taken care of here.  The rooms are cleaned twice a day and are kept immaculate. The meals are not always visually appealing but rather tasty! That was a pleasant surprise. Policy is also very important here and the checking of narcotics consumption among other behaviors are closely monitored and verified which helps to improve patient safety. The staff and administration take patient concerns seriously and act to ensure changes are made quickly and effectively when there is a concern brought forward by a patient or family member. Over all an excellent hospital with very special people helping the vulnerable in their time of need. Special thanks to Dr Laframboise and her incredible team, as well as all the staff on 6B, in the OR and PACU for outstanding care of my wife when she needed it most. I'm grateful to you all for your service."
https://lh3.googleusercontent.com/a/ACg8ocLmo83W5jb03ELgW-g2CBfzc7inSuNSp4xpUsw28PtdZI0laQ=w43-h43-p-rp-mo-br100,Beliz Akdemir,4 months ago,"This has to be one of the most disrespectful hospitals I have been to in Toronto. My partner was admitted into the er. Not only did they make her wait 4 hours for a test result they already had. The doctor that was helping her was extremely arrogant, insensitive and extremely disrespectful with the way he treated her, insisting that she was pregnant even though that is literally impossible!!! It was a pretty disappointing experience"
https://lh3.googleusercontent.com/a-/ALV-UjUVUrTDOWgQkRyW0Us7XivnHYnFsFzY7b8LfsnJcJ0xbE5hCr4v=w43-h43-p-rp-mo-br100,محمدنجيب عبدالماجد الشميري,3 months ago,I was in contact with you while I was in Saudi Arabia and I showed you the case reports and submitted them to Egypt and I was surprised that the conversation with you was closed. Now I am in Egypt waiting for an agreement with you for my travel to you for treatment. Please respond.I want to book an appointment for treatment. Can you arrange everything?
https://lh3.googleusercontent.com/a-/ALV-UjWccEdGSW0NIHlZN4AwnchvpFSefwXDueEWjWm3ZUHujtRD-xTe=w43-h43-p-rp-mo-ba2-br100,Max Rego,4 months ago,"Absolute lack of care, some parts of the hospital are a complete dump. some nurses amazing some are incompetent and lack communication skills with patients and within there own UHN system if I could give less than a star I would"
https://lh3.googleusercontent.com/a-/ALV-UjVb0KwtXT4gg7VQVH-Ee7Tbf6S22OGpp-hzAbwAUT829OibeoA=w43-h43-p-rp-mo-br100,human person,5 months ago,"The goodhope eds clinic is a joke, if you’re looking for an HSD or hEDS diagnosis you probably shouldn’t bother getting on the wait list because you probably won’t get any answers here! This is a one of a kind clinic where you can get gaslight by some girl in lululemon leggings for an hour (atp you might as well just go back to your local high school for the same experience)"
https://lh3.googleusercontent.com/a/ACg8ocLe6Q-NxuZFGMZiVWZRZJJn19Q2Y9-HvvicU7jOCtOoTHOlONA=w43-h43-p-rp-mo-br100,Konan T.H Kakepetum,6 months ago,"This hospital is always trying to do their best and I see how people likes to complain alot for the waiting times and stuff but I always tell people we'll you're gonna get there. They will see you and I know it's not the best Healthcare we have but they will see you.

The nurses and doctors are great there. Just I hear alot of dumb people in the waiting rooms complaining alot about the waitroom and this is why we get covid... YOU ARE DUMB TO THINK THAT!
SO Think again when you complain about the wait times, YOU WILL SEE THE DOCTOR!

Sit and be quiet!!!

I love this hospital! Just people always try to ruin them."
https://lh3.googleusercontent.com/a-/ALV-UjV-gIlZ-vPcwqbvDK6tAQWbph3nSKOtUjQC67FbHG_HrRN-sg8=w43-h43-p-rp-mo-br100,Bev,6 months ago,"Review of My Experience with Toronto General Hospital and Toronto Western Hospital

Date of Experience: Monday, May 27th, 2024
Purpose: Iron-IV-infusion (MONOFERRIC®) for iron deficiency anemia to increase hemoglobin count prior to right knee replacement surgery.

On Monday, May 27th, I underwent an Iron-IV-infusion at Toronto General Hospital to prepare for my upcoming right knee replacement surgery scheduled for Friday, May 31st, 2024. The infusion process began promptly at 12:30 PM. Initially, a low dosage was administered for the first 20 minutes. Shortly after, a higher dosage of 200 mg was infused into my bloodstream over the course of about an hour.

Unfortunately, I did not notice the adverse effects of the infusion until my nephew pointed out that I was scratching incessantly. This skin irritation quickly escalated, spreading to my hands, arms, thighs, upper back, and legs. The itching was unbearable, leading to a rash-like appearance with hives that were flaky, dry, and scaly. Despite taking Diphenhydramine (Benadryl), the itching persisted and made it difficult to sleep.

On the day of my surgery at Toronto Western Hospital, May 31st, 2024, I reported the symptoms of my allergic reaction to the Iron-Infusion to the nurses and the anesthesiologist. Unfortunately, my concerns were dismissed, and no additional measures were taken to alleviate my discomfort. Upon discharge, I was still suffering from intense itching, and my repeated requests for stronger medication were ignored.

In desperation, I sought help from my Family Physician, Dr. Thomas Fung. He saw me on Thursday, June 6th, during his walk-in clinic hours. Dr. Fung provided exceptional care, displaying both sympathy and empathy. He noted my condition, including multiple hives and snake-like skin, and took immediate action. Dr. Fung conducted a full CBC (complete blood count), checked my vitals (which were normal), and prescribed Prednisone (corticosteroids) to be taken orally.

Thanks to Dr. Fung’s attentive care and appropriate medication, my condition improved significantly. The itching has subsided, and I feel much better. Dr. Fung's dedication and patient-centered approach remind me that there are still physicians who prioritize patient care over financial gain. His father, who was also a physician, instilled these values, and Dr. Fung has carried on this legacy with distinction.

I am grateful for Dr. Fung and his commitment to his patients. God bless both Dr. Fung and his father for their services as doctors in Toronto, Ontario.

Rating: ★★★☆☆ (3/5)

Pros:

Timely initiation of the Iron-IV-infusion.
Efficient walk-in clinic at Dr. Fung's office.
Cons:

Inadequate management of adverse reactions at Toronto General and Toronto Western Hospitals.
Lack of responsiveness from hospital staff regarding post-surgery complications.
This experience highlights the critical importance of compassionate care and the need for hospital staff to listen to and address patient concerns promptly."
https://lh3.googleusercontent.com/a/ACg8ocI4vhGvQoOEuLMqbg1_9heXGPp4zPqvr6xUJYoy8UXQACrklg=w43-h43-p-rp-mo-br100,Yat Laam Chu,a month ago,Worst hospital ever on the Earth the nurse was super rude didn’t give out any instruction or what are they doing to me. I’ve been waiting more than 10 hours just to meet with the doctors.This place is  hell is not hospital.
https://lh3.googleusercontent.com/a-/ALV-UjXm55l3W1ilFdl20CLuQIE7X-rcAtvnNPpSjJAGBHbY3thMmJX_=w43-h43-p-rp-mo-ba4-br100,CANADA,5 years ago,"Here where my husband was given the gift of life :)
There is a mussalla room for muslims where employees and visitors can come and pray.
There is those stones for ship to pray on too.
Full respect for this thoughtful administration who let this place to exist.

Please if you have time come and vaccum this place or fold those prayer dresses once every while !"
https://lh3.googleusercontent.com/a-/ALV-UjWQXRYPUjfSgIVHortDx6ghxlj5ACeEQsCXRCngHUsKwaejFqCv=w43-h43-p-rp-mo-br100,ron khan,6 months ago,"Showed up with my mom at 8pm in emergency. It’s 5.30am and the doctor hasn’t shown up. I see another 10 patients waiting. The nurses are extremely rude and don’t wear name tags. Can’t believe the wait time is insane. It will be few more hours just to see dr and she is in so much pain. What a screwed up system. 😟

Update- was sent home after seeing doctor and he diagnosed her with infection and prescribed antibiotics. She suffered 2 more days with extreme pain. I took her to another hospital emergency department. They did blood work and bunch of other tests. Diagnosed her with gout. With right meds, the pain has gone away.

Unbelievable, TG.

This hospital is good in other areas but not emergency."
https://lh3.googleusercontent.com/a/ACg8ocKsKBDlxTPt79KW04Tr8Q66oHP8vF67gvhj8TCMERf3rX_yM-o=w43-h43-p-rp-mo-ba2-br100,Sadaf Abedini,11 months ago,"My five-hour emergency room visit exposed me to unprofessional and discourteous behavior from staff towards the suffering patients. This was, without a doubt, the worst hospital experience I've ever had. I've always believed that empathy is an essential quality for a nurse, until I saw this particularly rude tall white woman with glasses and messy high ponytail bun in the emergency room.

Given my self-respect as a human being, I would never consider returning to this hospital, not even if I were in a life threatening situation. The lack of compassion and professionalism exhibited by the staff has left an indelible mark on my perception of this facility, and I cannot in good conscience subject myself to such treatment again."
https://lh3.googleusercontent.com/a/ACg8ocI0PfnHLc_ZNX7fJoRowzZI2bH9lCxR8M76OxHgqL1Ps2JS4w=w43-h43-p-rp-mo-br100,Lina Heaslip,8 months ago,"Bedding is only changed ONCE a week. They do not wash patient everyday.  When you ask they have NASTy attitudes.  Food is awful, portions are small.  Nurses urge families to bring food in for patience.  It’s absolutely inhuman.  Added my sister was just abruptly moved to a ward when she pays for double.   So badly handled"
https://lh3.googleusercontent.com/a-/ALV-UjVczcaiPvercUbK5hkj9tOrj4wcRixiTfNLjxf0hhUmbIBiqV3Y=w43-h43-p-rp-mo-br100,Dan M,7 months ago,"I've been to many hospitals in my life for a variety of reasons, and aside from the children's hospital I was in for 5 months when I was a teenager, this hospital is probably the best one. I'm from Nova Scotia but was visiting Toronto and needed to go to the hospital and was dreading the way most hospitals have very cold doctors with minimal bedside manner, but the doctors, nurses and CCAs were all such lovely people. Also, some of the fastest care I've ever received in emerg."
https://lh3.googleusercontent.com/a/ACg8ocLFUajKXaN87x4CibkIt6-igMrI3ju6-53KtsoNPjwOxrh_vw=w43-h43-p-rp-mo-br100,Hayley Stephens,6 months ago,Horrendous experience in the ER. My partner was in extreme pain with blood clots in his lungs - both of us begging for someone to help us.  The computers were down with one nurse slowly working at admitting people ahead of us. Nobody cared how much pain he was in or that he was close to collapsing. I had to call 911 from the ER before wheeling him out to the car and driving him across to Mount Sinai where they took one look at him and pushed him to the front of the line.
https://lh3.googleusercontent.com/a-/ALV-UjUJ9Hx-G5fuV0cBCc8BHa6u6hsBDGDEaaY9-NAT_lJoc3UwgpQ=w43-h43-p-rp-mo-br100,Rosa Brito,10 months ago,"Regarding skin infections, the doctors at your appointment make you wait a long time and when this happens, when it's your appointment you don't even need them. Do you want to pay your bill that was sent home? It was, and still is, a journey since I wanted to fill out my insurance forms to ask for coverage for both medical and hospital services. and it didn't take more than 2 weeks for the doctor who treated me to give me his signature. and the hospital bill can take up to months for them to fill it out, to be able to ask insurance to pay you. They give you a number to call and you are supposed to wait two business days when leaving your voice message for them to let you know if they are going to fill out the forms and they will assist you there. In the area itself they say that it is part of the hospital, the other receipt was exact for waiting there for 1 hour sitting outside until they attended to my appointment and the hospital facilities alone were 341 dollars. separate from the appointment of $185 the doctor's bill. I think I will think about whether I go back there or try to look for another alternative medicine or other administrations. The doctors are a little fast and detailed, but the payment administration takes a long time if you want your insurance to pay for it. thank you."
https://lh3.googleusercontent.com/a/ACg8ocLmdVjsQ1gane0XMrzn-NT-nKqb0V7Xv7tc4BuEy__whJ327Q=w43-h43-p-rp-mo-br100,Jeremiah Shimatsu,5 months ago,"Abdullah Malik, Kayla Wolofsky, Kaitlin Hayman, and Matthew Hacker Teper - how could you call yourself a doctor? You have zero quality of a doctor. May you and your whole family rot in hell."
https://lh3.googleusercontent.com/a-/ALV-UjUxI50oD0mkeY7p8Kv3BIpjTYd57w2KQe0v0fI5c050gfHUi8eN=w43-h43-p-rp-mo-ba3-br100,Tony G,10 months ago,"The quantity & knowledge of the nurses are terrible in ER. There is no compassion. No one knows how to put an IV needle. Poked the patient 5 times on the left had and then switched to right. No care, no one attends to call bells. They talk loudly about personal matters, laughing. They have become incompetent sadly"
https://lh3.googleusercontent.com/a-/ALV-UjXNKZf8qjW90eXiWmDYGtkEelvgtavbFxaP22raoZ3CvBRw0WnE7g=w43-h43-p-rp-mo-br100,Isabel Tan,10 months ago,"This is a 3rd world hospital in a 1st world country. Perhaps even worse than some hospitals I've been to in third-world countries. It is not the patients' fault if you do not have the ability and foresight to organize your workflow efficiencies well at the ER. Staffs are poorly disciplined, with zero common sense and no sense of urgency to expedite when my friend is in severe pain from a highly likely appendix rupture - I was right at the counter and they pretended like I wasn't there as they continued chatting about nonsense. The IV drip bags were not changed when it got empty - poor quality assurance. 3 different staffs came in to ask my friend the same questions about her condition, forcing her to repeat while she is in acute pain - poor communication system. We were promised to do an emergency ultrasound scan to check on her abdomen as soon as possible, but they kept dragging her for the past 7 hours, with temp meds to keep the pain down - don't you think that's a waste of resources when she could be shuttled straight to the lab for a quick scan just to make sure everything is okay?

I understand hospitals are full of psychopathic doctors and nurses, but even psychopaths know how to be tactful and  professional in their conduct towards people when they are in their most vulnerable state - giving snarky remarks and pissing half the patients off in the process is not it. At least do a better job to assure your patients kindly, and take damage control when you fked up.

Super vexed and disappointed by this jungle of a world-class hospital. It is incredulous to make someone wait when they are about to pass out already. I do not blame the staffs entirely as many are probably overworked and exhausted, but obviously the management can do better in improving their communication and workflow efficiencies to save on time, resources, and perhaps even money to pay your staffs more and hire more people!!"
https://lh3.googleusercontent.com/a/ACg8ocKQ7S4_RAHKYq6E_qtJwzXPGqiNDHPHGqHizSLeYsGBChaCZg=w43-h43-p-rp-mo-br100,Victoria Connor,10 months ago,"Customer service is awful. We waited on a family member in surgery, who we were told initially was going to be in surgery for 6-8 hours. It stretched to 12 hours and we got absolutely zero updates from anybody. The staff working were, for the most part, incredibly incompetent and had no idea who was where. It took us an hour just to find out where she was in recovery. Neither the surgeons working on her, nor their staff could be bothered to give us any sort of an update. This has been such an incredibly stressful situation all around for our family, and this was only compounded by the absolutely abysmal bedside manner.

UPDATE: They’re still absolute garbage. Providing no updates, no information, takes them forever to get to anyone. -5/5"
https://lh3.googleusercontent.com/a/ACg8ocKemFDZOne_Wfip_68uANzh4Crt8qc1dHleZ6yQEhEhcgp8pQ=w43-h43-p-rp-mo-br100,Barrington Ellis,10 months ago,"I just signed myself out of this hospital. Horrible experience. First of all I was in emergency for three days. They constantly moved me from room to room, finally wheeling my stretcher in a brightly lit hallway where I'm assuming I was supposed to sleep.

When I finally made it upstairs to the famous cardiology wing I was put with loud, obnoxious roommates. I got absolutely no sleep ever. Last night they told me to not eat or drink after midnight for some procedures I was to have today...they didn't have me scheduled to get anything done until 3pm, and by that time I was starving and dizzy. I made numerous complaints but everyone just shrugged their shoulders at me.

Not recommended."
https://lh3.googleusercontent.com/a-/ALV-UjX5Z1u-PAU8ifOHqL6XBc9nq6_9udsbBggbnsV8QCOuC9IauQ8=w43-h43-p-rp-mo-br100,Janice JIAO,2 months ago,"One of the worst hospitals ever. No one cares about you no one cares about you, all you get is endless waiting and the impatience of the nurses."
https://lh3.googleusercontent.com/a/ACg8ocI1is_F0dBeDuXPiNVdxkd2Fr204vZllZq5OT08PpmYJKv2wQ=w43-h43-p-rp-mo-br100,Sage Heaton,8 months ago,"Every nurse and doctor I spoke with was amazing and caring, so obvious how much they care about patients! Cannot recommend them highly enough, especially the General Surgery and ER staff who do a great job despite short staffing!"
https://lh3.googleusercontent.com/a/ACg8ocKjJCO6pn3e8GiupA2Og4NI1r9DJFjPU2mjLGSPZI1oTFJW0_A=w43-h43-p-rp-mo-ba3-br100,Wyeth,a year ago,"I have never had such a bad medical experience in my life. It wasn’t even a medical experience, I waited 7 hours to NOT be seen by a doctor or a nurse. After checking in at 3am I was told a doctor would be in a 7 to see me. Mind you there were 3 other people in the waiting room and a few others who where just there to sleep. At 7 i was brought to a different chair in the back. I was under the impression that a doctor was present to see patients - wrong. I was told they were unavailable but a second doctor would come in at 8. At 8 I asked where the second doctor was and the nurse said they were working on the other side of emerg, but another THIRD doctor would be in at noon. Now I’ve been awake for 27 hours and have spent my entire night and morning at the ER with a wound gushing blood. This was the most absurd experience of my life, half the time there wasn’t a single staff member to be found and the other half of the time they were chatting and restocking supplies as if myself and a handful of other people weren’t waiting to be seen (or at least temporarily cleaned up in my case). I feel sick even thinking about how poorly run this hospital is. It would have been faster to fly to Mt Sinai in Manhattan, get fixed up, and fly back.

I could sooner become a registered nurse on my own than see a registered nurse as a patient here. I’ll gladly learn how to do my own stitches because I’ll never get the hours of my life wasted in the ER back."
https://lh3.googleusercontent.com/a/ACg8ocJg3cKHoAti2NtWu1zbWvyPwiB_5xpayK2RW9kzCpMcuEOi5g=w43-h43-p-rp-mo-ba3-br100,Ali rahbar,7 months ago,I had lung surgery at this hospital. I always get 2n opinion from MD Anderson. They did their best to cover it up. But they could not argue with MD anderson so much cover up at this hospital. Surgeon very competent.
