link,writer,time,text
https://lh3.googleusercontent.com/a-/ALV-UjUMkcCQy8wDIplf-iKa7dJRUKLWoZtDhw7quN4jtugICU1tO3AX=w43-h43-p-rp-mo-br100,Sharmini Constantinescu,a month ago,"Had to go to the emergency yesterday 16th October 2024. Appreciated all the staff from the registration desk, the ECG technician, the security staff the ATC Fast Track nurses, and the doctors.
They definitely have to be passionate about what they do to be there. Working constantly under pressure but empathetic with the patients, they all seem like a group of unsung heroes.
Thank you for all you do. Be blessed ❤️"
https://lh3.googleusercontent.com/a/ACg8ocLuVY5BI7Z3kjYgzazytBUgHeSLnrX_bwvV1P6OveK-UQF_UQ=w43-h43-p-rp-mo-br100,Amanda,a month ago,"I've been to the ER here and pediatric mental health unit (both CHAD and PICU). Psychiatrists seem to have their own agenda and use same generic medication on every patient, doesn't give a damn about children and literally gave me multiple panic attacks. Accused me of self harm when I was picking at scars due to anxiety but didn't seem to want to help my root issue. The actual unit was nice but locking kids out of their rooms seriously??? And forcing them to walk around the unit in circle for 15 minutes everyday. School there was torture since I was depressed and couldn't process things. They didn't communicate very well with me about my treatment and were restrictive on what I could have. PICU was even worse, literally yelled at for being in pain and refusing medications that weren't helping. Being accused of lying about an attempt (despite how I had to undergo medical treatment) is no joke and should be taken seriously. The ER wasn't too bad except every time I went I was stripped of my belongings, left in a room by myself with nothing and always had security watching me. The guards would literally mock me for not being violent and barely paid attention to me. The nurses in the ER were way better than the inpatient unit however. Triage was easy and nurses were great, did take a while to wait but wasn't too long. I wouldn't recommend this hospital but was forced to go for mental health assessment and due to me living in brampton other hospitals wouldn't treat me instead they would transfer me here. If you have a choice go elsewhere PLEASE."
https://lh3.googleusercontent.com/a/ACg8ocJULzh_JFz_IVX2MUNVbHotJB2L3t4SzmE4MDJmCPjnFOxYUQ=w43-h43-p-rp-mo-br100,Sim Kaur,a month ago,"I waited 7 hours for to get checked for appendix pain. They did ultrasound on me pressing the area very hardly where it was hurting.
Then they said they were not sure about the results as ultrasound didn’t show all the problem and asked me to wait more for CT scan. And do all that all over again.
I just want to say that if they know that ultrasound doesn’t work as good as CT scan then why waste time and not do the right thing in the first time.
I was so much in pain and had to come back after 10 hours and no results."
https://lh3.googleusercontent.com/a-/ALV-UjXlRo5CBm0QkQJLbwxbetn3miwQb0eSWxUkdCqqEBhJCNLXSD9y=w43-h43-p-rp-mo-ba2-br100,Tristen Jones,4 months ago,"Emergency Room with No Urgency

I can only speak to the emergency rooms and their workers. This review does not reflect other departments due to my lack of experience with them.

**AVOID AT ALL COSTS!** If you're reading this before going to an emergency room, do yourself a favor and go elsewhere to save time and possibly your own health.

While there are a handful of competent, caring, and hard-working nurses, they are overwhelmed by the lack of urgency and poor communication from their coworkers. The overall environment suffers from:

1. Lack of Communication: Nurses often fail to explain why certain procedures, like blood work or IVs, are necessary. There is also a tendency to repeat tests that have already been conducted, indicating a severe communication breakdown.

2. Professional Competence: Without questioning the professional skill set of some staff, it’s clear that there is a significant disparity in the level of care provided. Basic procedures and follow-ups are frequently mishandled or overlooked.

3. Wait Times and Scheduling Issues: I spent 10 hours waiting to speak with a specialist, only to wait an additional 6 hours before being transferred to an OR room. The scheduled operation was then pushed back without any communication.

Despite understanding that emergencies are unpredictable, the complete lack of communication and the constant struggle to obtain basic information made the experience frustrating and disheartening.

For your own sake, seek emergency care elsewhere."
https://lh3.googleusercontent.com/a-/ALV-UjW9sp3AH99CQVrI_saENhVNvO5EjVbGPGze5ZVykBASyW4LtLSgzA=w43-h43-p-rp-mo-br100,Sarah,2 weeks ago,"They left my defenceless grandmother, whom had just had surgery for both knees, alone and crying when she was in pain and needed assistance getting up to use the bathroom. Ignored her for the entire night and most of the day. Absolutely no integrity, horrible nurses, that barely do the basics of their job. And this is on top of the overall state of the hospital, it’s horribly dirty, a tuberculosis penitentiary from the 1800s would be in better shape than this place. If you, or anyone you know, has to go to a hospital, make sure you go literally anywhere else. A walk-in clinic would be 100 times more helpful than this poor excuse for a hospital."
https://lh3.googleusercontent.com/a/ACg8ocLeUi1vpHL_3RVoCyaI247S6Yy0BrnZ8prGcqj70ZHEQy5QQg=w43-h43-p-rp-mo-br100,J M,2 months ago,"Worst hospital, I brought my mom to the cardiac procedure department and they are definitely the worst!! She had an appointment at 1 and she was asked to be there 2 hrs prior. Its not 4:35 pm and we have been here snd they still have not taken her in! She has not ate since morning at 9am. They keep lying saying she will be taken any second. This department seems very racist and rude, they decided to take my mom last because i was asking about the time."
https://lh3.googleusercontent.com/a-/ALV-UjWIpJnhZh75G6kuj-1X3xte1Vt4Kx_Ml9RBXLvKNv9K58gLQ9DG=w43-h43-p-rp-mo-ba4-br100,Diana Trinh,4 months ago,"I came in at 4pm for wound care (change of bandages). Triage took until 5pm.

Was in the UCC waiting room until 6:30pm.

Saw the doctor at 6:50pm. The nurse came at 7pm as she was running around gathering first aid supplies.

Clearly, the patient rooms are not well stocked with supplies.

She took 10 minutes and did her best with what she had. My bandage fell off right after I walked out of the room.

I spent 3 hours waiting for 15 minutes of care which is unacceptable.

Cons
Lack of staff communication and team work

Disorganized supplies and staff

EXTREMELY long wait times (3 hours)

PRO
Doctor is thorough.
He takes the time to get all the facts.

Long wait times and slow service are evidence of the lack of team work. No one really knew their role (within the team) and was doing their own thing.

Do yourself a favour and save time, go to another clinic or at off peak hours after 10pm."
https://lh3.googleusercontent.com/a/ACg8ocIKRYKgNMoX7ovvfuF_JuJnhN9r0BnTLiI-s2e5e8W5UX-vfg=w43-h43-p-rp-mo-br100,Sahodra Maharaj,3 weeks ago,"Not sure how all these people have so much negative reactions.
1) my pre operation appointment for surgery was one of the best all the staff from registration to finish was the finest. Bravo. Ty everyone for the preparation.
2) the day surgery.  Dr le and team  big thanks for the smooth and successful surgery.
3) Day surgery staff from registration,  nurses, porters big thank you for your extremely understanding , friendly,  patience and great service.
4) I encourage you people out there please post your positive reviews NOT ONLY THE NEGATIVE  . Thanks BCH
4) wish i didn't had to post this , but the nurses in the SAAZ unit were very neglectful.
Waited for 3 hours before they do what they should do.
Need to be trained to be more professional and willing and courteous.
Senior nurses please guide them ....these few bad ones are making the whole hospital carry a bad name."
https://lh3.googleusercontent.com/a-/ALV-UjX5Q7e8_sp_MzlPUt1RNSa6UeqcqgEQtd1GZmzdZuKthplU9tBc=w43-h43-p-rp-mo-br100,Monica Patel,4 months ago,"I want to thank the staff of Brampton Civic Hospital from the bottom of my heart. Time and time again I have been blown by the genuine care the entire team has provided in this hospital.
We’ve had two serious hospitalizations within our family in the past 2 months. My husband was hospitalized for acute heart failure and my mother-in-law for gangrene in her toe.
My husband was admitted in CCU for more than a week and the team out there provided him superb service. My mother-in-law was in ATC, had a surgery done and then moved to rehab. She was provided amazing care.
What stands out the most in terms of patient care is that the staff is never pushing the patient to be discharged prematurely, they ensure that the patient has well recovered before they are ready to go. The doctors and  nurses take the time to keep the family informed of the progress of the patient.
Thanks again to all the staff of Brampton Civic. You all are true heroes!!"
https://lh3.googleusercontent.com/a/ACg8ocK1d6tzcRhB6G6HVxu0P7IGu-O58KMnaNPXpiS6Vqf1dX-INg=w43-h43-p-rp-mo-br100,Louise Delaat,2 months ago,My husband recently suffered a heart attack. We arrived at William Osler at approximately 11 am he was seen by doctors within the hour and received 2 stints by 3pm. He was taken to the CCU where the care was exemplary. The doctors and nurses treated him with care and compassion. They were always will to answer any questions we had. I can’t say enough about this hospital and how you are treated and cared for if you are an emergency. Thank you to  the entire team at the hospital❤️
https://lh3.googleusercontent.com/a-/ALV-UjUB6--KAO-K49P84rUM42NDEvbQY_0iRpipCKrRLB7L42DIuKV9=w43-h43-p-rp-mo-br100,Monica Patel,5 months ago,"This is Brampton’s best kept secret! I had visited the urgent care clinic last Friday. The staff was so helpful, courteous and cheerful. There was barely any wait time. We went from triaging to registration to check up by the doctor and a  x-ray all within an hour.
Thank you staff of Brampton Civic for an incredible experience!!"
https://lh3.googleusercontent.com/a/ACg8ocJpgr5Be_ARVIe6P0F9bln1cWSKj6qkW_e8n-AnCBuTYtUj1Q=w43-h43-p-rp-mo-br100,Richa Bharti,2 months ago,"My husband was in hospital for two weeks. On 5th floor. Dr. F Malam was my husband’s doctor.
We had best experience. He is soo friendly and happy doctor make patient comfortable.
Explain everything very well.
I can’t thank him enough the way he talk to both of us made us laugh too.

All nurses were great very caring, I remember few names
Best nurses
Jezel, siya, Preeti, and all who looks after my husband.
Girl on front desk greet with smile."
https://lh3.googleusercontent.com/a-/ALV-UjWHOI0EUGEazDONDVFWrb_eQPLuo8QPLRfoGBuGVpdMMLqVMFUB=w43-h43-p-rp-mo-br100,Jason Bourne,2 months ago,The nurses were very helpful and caring and kind but just a few paperwork discrepancies.  I left emergency with two broken hands and wrist.  When I got to the pharmacy I was told the doctor didn't put his CPSO# on the prescription and had to go to two separate pharmacies because the first one was closing and the pharmacist didn't want to sit on the phone with the hospital since only a pharmacist can get a doctors CPSO # over the phone.  Then I realized the hospital put wrong name on my fracture clinic appointment paperwork.  The address was close but they put an Indian name and I am Caucasian.  I'll need to apply for EI and having correct paperwork is crucial.  If you are wondering why I didn't check at hospital it's because both my hands are broken accept a few fingers to type this review.
https://lh3.googleusercontent.com/a/ACg8ocLvlYq9l0pgpKlVuUJw-XH7iA-6gk6BbiqheUOZb_M6GpoK8w=w43-h43-p-rp-mo-br100,Sonia Morris,5 days ago,The stuff is rude waiting for ultrasound for 3 hours my son is in life threatening situations according to the doctor and when I ask a question the get frustrated and tell me to wait. I’ve been waiting for 4 hours unbelievable.
https://lh3.googleusercontent.com/a-/ALV-UjXaSS6RmWCOS2TsfUDtzaSgcd_25jRRq7Vn5pBhxtnnWM_4mMo9=w43-h43-p-rp-mo-br100,Raya Ellahi,4 months ago,"I gave birth at Brampton civic 1 week ago, frankly I only want to write this review to help people who are considering whether they should even consider this hospital for their baby’s place of birth.

Firstly, I had a midwife with whom was handling my overall birth. However, the experience was very traumatic as I wasn’t progressing well in labour, therefore, the on call OB had to be consulted. Dr. Suleman was consulted and advised to keep me at a certain level and not surpass that level for my induction medication, as there are more risks for myself and my baby.  However, another OB was consulted, Dr. Persad who was willing to up the medication and put myself and my baby at risk, in order to rush my labour. Which to this day I don’t understand why both OBs have a different opinion.

Dr.Persad’s bedside manner is very disrespectful and condescending. My husband and mother were trying to privately discuss what course of action we should take moving forward, and she said “not to whisper as she couldn’t hear”

My end result was a c-section for which she operated. The support staff during my c section especially the anesthesiologist were AMAZING! Very comforting, and told me step by step what was happening to help decrease my anxiety.

Once I was moved to the post partum ward the first nurse I encountered was Melissa who was very aggressive. I had just gone through major abdominal surgery, and she was forcing breastfeeding on me, and everytime it hurt or felt uncomfortable, rather then guiding me, she made me feel helpless.

The next day I had the absolute pleasure of having Geraldine as my nurse. She is amazing. She looked after me more than I could ask for, and I appreciate it. She even came the day after when she wasn’t my nurse just to check up on me. After a traumatic experience it’s nice to know that some nurses sympathize and care about their patients.

The NICU nurses are exceptional! Specially Raveena, Natalia, and Surinder!! They made my husband and I feel comfortable as our baby was treated in the NICU for 2 days. Kept our spirits up, taught us feeding, burping, diaper changing and bathing techniques, and as new parents helped us feel more confident!

All in all my experience was amazing postpartum thanks to the nursing and NICU staff. Labour itself could use a lot of work especially in bed side manners."
https://lh3.googleusercontent.com/a/ACg8ocJuf3W3MoP6QvZWZUNRnKnqBRA0li4ZjgePpZKmuYbIic-7Mw=w43-h43-p-rp-mo-br100,Azad Mohammed,4 months ago,I wish that someone in authority that overlooks the daily operations and gain some knowledge of how the staff is doing at this particular hospital. I urge those in authority to call the department that does MRI and see how long one has to wait. They put you on hold and forget about you. This is a hospital not a restaurant where you are expected to bear a little. Someone should be manning the phone line at least 10-12 hours on a daily basis. And after hours a messaging system in place. I hope this review does not land on deaf ears
https://lh3.googleusercontent.com/a/ACg8ocLRTHUIpuaaBMxyVzi5aH4h9AAZU2qitfP7LnqJGobKDZKzp9s=w43-h43-p-rp-mo-br100,S pe,4 months ago,Terrible experience from the ladies in the chemotherapy floor. I took my dying mother for an appointment. While recovering from a broken tibia. The ladies at the front were super rude and unhelpful when asking for directions to the blood work lab I ended up going home and not getting my mom's bloodwork done because both my mother and I were in severe pain. I could not push her in the wheel chair to go look for this lab all over the hospital and my mother was in severe pain due to mets in her spine. Super unhelpful and disrespectful. If you hate your job. Quit. Give other deseving people a chance to work.
https://lh3.googleusercontent.com/a-/ALV-UjVzIZNzhkpfKuVLcypFn9s0ymVRI2GyTgG2ZTThCDYh0F9X3gQ-xw=w43-h43-p-rp-mo-br100,Simmi Sharma,a month ago,Ultrasound department really sucks they have student there first they took more than an hour for. Simple ultra sound over and above they took more than  2 hour to send the repost to paediatric department. It sucks within the department they …
https://lh3.googleusercontent.com/a-/ALV-UjV4LXrdIiN084pijVxNXf9hI9Zqdrhyw5FO4Pn6Qs4hKTDkKaQ=w43-h43-p-rp-mo-ba3-br100,Stephanie Samuel,4 months ago,"This review was meant to be written from last year November , since then I’ve given birth to my son. I went in for a checkup  due to some cramping I was experiencing during my pregnancy. I was admitted to labour and delivery unit, to my surprise it was very quiet. The admin, wasn’t pleasant at all but, the nurses were kind. As I waited until the doctor came I was asked to do some testing, which I agreed. I waited about 15 minutes before the doctor came. I mentioned to the doctor the cramping I was experiencing and he checked my cervix ( note I have a permanent cerclage). After he finished checking, he told me to go to Sinai as at that time I was 31 weeks and if babe came, Civic isn’t equipped to handle  the care.  While he was checking me, the doctor mentioned that I was dilated by a fingertip and my cervix was soft and even told me he can feel the cerclage is still intact. My husband and I rushed to Sinai, to find out I wasn’t even dilated and my cerclage was still intact(via ultrasound) I was outage! And the worts part, the visit wasn’t even documented properly. Be careful, when you receiving care at this hospital! I’m not saying that all medical care is bad here however, you’re symptoms are very overlooked ."
https://lh3.googleusercontent.com/a-/ALV-UjXlk095JmqEu4LDk3bI8aly62G1_ZENwtgtJRj6NALfKxoJBNsH=w43-h43-p-rp-mo-ba6-br100,Jun Yuan,2 years ago,"Only commenting on the facility itself! William Osler Health System, formerly William Osler Health Centre, is a hospital network in Ontario, Canada that serves the city of Brampton and the northern portion of the western Toronto district of Etobicoke. It has three hospitals in Brampton and Etobicoke respectively. The network is named for Canadian physician William Osler, one of the four founding professors of Johns Hopkins Hospital and developer of the concept of medical residency. The hospital emergency department is one of the busiest ones in Canada and the hospital itself is one of the largest mental health and addictions programs in the province.They are specialized in acute care, and are devoted to providing the best care for the people they love!"
https://lh3.googleusercontent.com/a/ACg8ocLNSgA1BxkRM1zjlxxL0FiD_f5tsAxV5xK2VaI9peo7qrU7jg=w43-h43-p-rp-mo-br100,gagan brar,a month ago,I went to emergency department brampton civic hospital with my 2 month old baby. she has fever from last 2 days. dr ordered blood work. they prick  my baby arm three times for blood work. they didnot heel prick. i sm cery upset. they have no idea how to deal with babies. they harm my baby
https://lh3.googleusercontent.com/a/ACg8ocITGxI7OPGKAIwSgZb0jEfzxQjvbm0tqwOdk42aSxicdp9Agw=w43-h43-p-rp-mo-br100,Neil Ramdeo,a month ago,From arrival. Triage was fairly good  15min.. Registration took  2.5hrs as there was only 1 nurse in Registration we were told in a hospital with hundreds of employees. Got to a PEZ waiting to see a pediatrician now. It's been 4.5hrs and still waiting.   Ontarions your tax dollars at work
https://lh3.googleusercontent.com/a-/ALV-UjUiOWFz8Ee0XAil9B00pgsleVWAiOdhEGzctN27NQYpwFEVe18Z=w43-h43-p-rp-mo-ba6-br100,Tony Tran,2 years ago,Checked in and waited an hour past the appointment time. Everyone was friendly. Got everything done! The surgery appointment is 6 months apart. Which is insane. But it’s not the hospitals fault.
https://lh3.googleusercontent.com/a-/ALV-UjXb9ysBjujh47guIP3e1IpzMD-yVJhMfPRUqz7O5k-AQ6oYriCy=w43-h43-p-rp-mo-ba8-br100,Nicholas,5 years ago,"I have had the pleasure of visiting this hospital on numerous occasions. From x-rays, two MRIs to the time my toddler was born and almost died. I have always experienced the staff to be quick, knowledgable and polite. Yes they are short and to the point. They have a job to do and they’re not here to be friends. I appreciate that. The faster we can get to the point of why I am here, the better! I have been to this hospital in the middle of the day and this visit was in the middle of the night. Today was an MRI for my neck. I walked into the hospital, to a complete ghost town. There were three people in the emergency waiting room. The longest part of my visit today was walking to the MRI area. The moment I walked in, the young man gave me a form to fill out. Once that was filled out. I was on the table getting scanned and then out the door within 30 minutes of arriving. MRI scan takes 20 mins. Thank you very much William Osler for always doing your best!"
https://lh3.googleusercontent.com/a/ACg8ocKKUNv-z6qxaJpSXowUsIS4upAZpWn-YlDizSt_PXD66fgInA=w43-h43-p-rp-mo-ba2-br100,Ahsan S,8 months ago,"Worst experience ever and I’m still here suffering thru it. I have a very bad eye injury and got stitches broken bones around cheek and behind the eye and after telling me they know the most irritating thing is light constantly in my eye yet the won’t move me to a darker area or a room been in the hall way corner for over 24 hours now and they told me to sit here another day. It’s no way a patient should be treated especially after being here due to no fault of their own.

I rather be at home or a different hospital but the are uncaring to their own patients and have don’t use there own brain to understand that sometimes logic is a bit more reasonable that black and white rules that are very inconvenient."
https://lh3.googleusercontent.com/a-/ALV-UjU8z8z5NlCMAJ5o1xnAPLaRZ4dSfnzZVYo9KCiQs2DR6g2I_zz9aQ=w43-h43-p-rp-mo-ba3-br100,Chandru,a month ago,"Wait time posted on the board is incorrect, it said Hour and 30 minutes, my kid had cut and just for the stitches had to wait 4 hours, worst place, not sure why fracture, minor cut and stitches has to follow same process as other who just come for fever and other illness. On top that they don't allow two parents with young kid, when you make us wait several hours why do have to follow stupid rules."
https://lh3.googleusercontent.com/a-/ALV-UjWGfwC6TkMuSxb127YYWXZL0LyscW23InbW66F7JX83lK8pR0r6JA=w43-h43-p-rp-mo-ba4-br100,Isaac Sarwari,3 months ago,"Worst hospital in Canada
Wait time is 6-10 hours for ""emergency""
Patients are all over on the hallway. The situation is very shameful. No one is happy and nothing is happening to Improve.
Staff are good but there is no capacity to handle emergencies."
https://lh3.googleusercontent.com/a-/ALV-UjWaXlFRywvZSb6d-Br3Uds-8aScxahEuLAmnME9Qubbc38HvediIw=w43-h43-p-rp-mo-br100,Satnam Saroya,3 months ago,"As per my recent experience this is the worst Hospital in Canada. Don’t have enough bed for patients. They just dump them in the Hall way bed with no facilities. Could not relax and sleep from all the noises, suggest ear plugs and eye coverings.  Poorly organized facility and staff. I strongly advise not to go WOH. They don’t have proper arrangements to provide the services."
https://lh3.googleusercontent.com/a-/ALV-UjUl5RurKwIC89ftIlWCsiWubQCfdH_xw6BmOBNScMaTOzgQrx3f9w=w43-h43-p-rp-mo-br100,Jashan Bal,5 months ago,"Not complaining about the very long wait time once you go in and wait for things to be done. 12 hours already in ER.

There was lot of delay between processes like waiting for blood work, urine, and ultrasound. It is not that they are under staffed or something. They take forever to do anything and communicate with different teams. Unreasonable wait times make you feel like you are getting world’s worst service. The care for patient and their needs does not exist. These are fixable problems and it needs right intention.

If i could i would never come back to this hospital. I would rather pay than to get this bad service.

Canada needs to either privatize hospitals or have enough hospitals according to population size. Right now, we are very far behind the demand.

Lazy people at hospitals should be fired and deserved hard working people should get the opportunity.

William Osler systems should take our feedback and do something about their hospitals. The day we will have a choice, we will not come back ever."
https://lh3.googleusercontent.com/a/ACg8ocLuV8OOQnwbNVY-rRf2n81ZLYh9cH0HGg5dXrFI1uDxxOVPNw=w43-h43-p-rp-mo-ba3-br100,Brenda Pudden,5 days ago,"I had a colonoscopy today.  I had the best anistgeoligest named Alex and a nurse named at jitter they had the best customer service and very made me feel at ease
Thank you 😊 …"
https://lh3.googleusercontent.com/a/ACg8ocJijPtJubz9KCcKOkdSA0pLufwbLAAW1eZDL5cSoWqa7TBT0A=w43-h43-p-rp-mo-br100,C I,3 months ago,"Need better communication between Triage and Charge nurse.

If someone needs to lay down  for a procedure,, get a stretcher put a curtain around it and do the non invasive procedure. Ie. catheter  No need to wait hours for Acute section.  Then bog that area down with a person who didn’t need a room to begin with.

IER waiting room you can start bloodwork, get urine samples. Would help ACT section from being bogged down. Maybe not all cases but certainly with some you could do this.

Doctor’s are great, but system within ER is not efficient at least from our experience. Hope it changes as they have great doctor’s.

."
https://lh3.googleusercontent.com/a-/ALV-UjXsCtldUwFUcpDGw3TX8tCTERDYOmezCpi13TN8kHwX8G3nZFQ=w43-h43-p-rp-mo-br100,Kadian Vassell,a month ago,"The mental health outpatient department had us registered and waiting, only for the receptionist to reappear 1 hr later telling us the order was submitted just now. So after an 11:00am appointment, we were seen at the clinic at 12:48pm and the receptionist had the never to ask us what we want her to do about it. Very unprofessional and a waste of peoples time."
https://lh3.googleusercontent.com/a/ACg8ocJQZ1txXVeUR3I67v1gg8grRnQMXRX09UJUWB8cMqhojppcZw=w43-h43-p-rp-mo-br100,Berri Grewal,2 months ago,"I am here today Tuesday Oct 01, 2024 with my 7 years old. The ER wait time on the website was 46 mins to see the doctor at 6pm and now it’s 10:34 PM still no doctor available to see a child. WTH is going on? I had always supported this hospital but even after getting $10M funding, things have gone worse."
https://lh3.googleusercontent.com/a-/ALV-UjU8TuDzaABmlaObi5apoLC8y_3fumewgJCmRX-1eWpoaumoPmVy3g=w43-h43-p-rp-mo-ba2-br100,John,3 weeks ago,"Tried to leave through the main entrance, like anyone would try to do, after hours and was threatened by security to be fined if I touched the doors. They should be retrained not to be stuck up about it, and better signage needs to be put up. People were crawling around inside confused why every entrance was locked."
https://lh3.googleusercontent.com/a/ACg8ocJHrDwk1VoT7Y2I1JG_DFSPCCpO-A3Xn-UFm3QCGwrx3KGgGQ=w43-h43-p-rp-mo-br100,priya sharma,4 months ago,"Worst experience ever!! Staff is so rude. They don’t even care if someone is dying in front of them. All the staff was hanging around , and playing jokes around. More than a hospital looks like it is a comedy show. Highly recommend people to go somewhere else instead of coming here. If you guys want your close ones to be safe please don’t ever come to this hospital. Worst staff i have ever seen. They are so slow in everything except talking."
