link,writer,time,text
https://lh3.googleusercontent.com/a-/ALV-UjVMMrMjuSvGb__kxbpat1X3NW2errVDb2MbHijNdUGp3Jy-Q0JQ=w43-h43-p-rp-mo-ba3-br100,Anna Haldorson,2 months ago,"LAST UPDATE!
FINALL SHE'S ON HER WAY HOME AND EVERYTHING IS OK 9:20PM UPDATED!
So my daughter went back,waited again for tests all done been waiting 3.5 for …"
https://lh3.googleusercontent.com/a-/ALV-UjXW9Qfs955bJuIuI-4cx0NlUI6Twg5vL9hu--o6znMZTD8lqVk=w43-h43-p-rp-mo-br100,Kevin Fowler,2 months ago,"I have never ,in my 52 years, have seen such a poling conditions ,and level of care  from DOCTORS in my total life. the way people are treated, from, blood samples beings taken in the lobby to 60 people waiting  to see the ""ONE AND ONLY …"
https://lh3.googleusercontent.com/a-/ALV-UjU9YEOqNgBVCTCVM2Ia_0cJXih09mnxG7PxEWclSnNjVcpaWXZOUg=w43-h43-p-rp-mo-br100,Kaitlin Marie Dolphin,6 months ago,"Red Deer Regional Hospital is one of the greatest hospital in Alberta. They have amazing, hard working nurses and staff that you feel taken care of and looked after. Most of the doctors actually listen to you and your experience or your …"
https://lh3.googleusercontent.com/a-/ALV-UjWKG69dShyd7zQ7XCwgHJRNOYNkLLOtbCIHBvoJRvQ5CgcSD5A=w43-h43-p-rp-mo-br100,بسام بسام,10 months ago,"This hospital is good and bad at the same time, that's why I put two stars on the bad side. You have to wait for more than 10 hours and they don't care what your condition is, even if you are suffering from severe pain. You have to wait for …"
https://lh3.googleusercontent.com/a-/ALV-UjVTMQ0jy_WRevWdEaFK-q0tfGqhi5pp0Q0O6Girz_sNwMs-Jm0P=w43-h43-p-rp-mo-br100,Crystal Oliver,3 months ago,"I arrived at 8:30 pm on August 26th, 2024, for an infection after my reconstructive surgery which took place August 6th, 2024 at the Peter Lougheed hospital in Calgary. …"
https://lh3.googleusercontent.com/a/ACg8ocK1YmziiVa1mjdEOu5GJ2U-AS5ORBUmGFkv6b8Z-8TIWh1_rQ=w43-h43-p-rp-mo-br100,kota lynn,5 months ago,"The staff was all incredibly disrespectful towards me (in a wheelchair), they were very rude to my mother, the attitude from the receptionist was ridiculous. and there was people slumped over on the toilet shooting up in the bathroom in the …"
https://lh3.googleusercontent.com/a-/ALV-UjWwn8OJAyynSoaovNXq7bSd5ptuKShVfN8nL13SmY-9zShHGgw2=w43-h43-p-rp-mo-ba4-br100,The Alpha,4 months ago,"The Triage guy is absolutely rude and shouldn't be in his position to deal with people, just awful, not sure what his name is but he's the one that looks 7 months pregnant! Once I was done with that idiot, they admitted me immediately and …"
https://lh3.googleusercontent.com/a-/ALV-UjVyPxTsR73rkJC9SVs-Z7sn382WzP6B8fgUCLWmos4Q9Zrj03A=w43-h43-p-rp-mo-ba4-br100,Scott Jamieson,4 months ago,There is both indoor and outdoor parking.  When parking inside the hospital you have to download the AHS app in order to pay for your parking.  It can be frustrating if you don't have the app.  Once inside the signage is easy to follow. …
https://lh3.googleusercontent.com/a/ACg8ocIxIix8grc9RakWpiLyL3N-AqQ-slT-Ne33acZrDrPxhfHbXQ=w43-h43-p-rp-mo-br100,Kitty Kat,3 months ago,"12 hr wait in emerg with a badly broken foot and extreme agony. Same night, a man high on drugs went thru emerg waiting room brandishing a crowbar and screaming. Security did nothing about it until I told them. Drug addicts were doing meth …"
https://lh3.googleusercontent.com/a/ACg8ocINB0Kaknvx22Up9fUsr4arPRBwECEfIsYl9vOW7XiaHpSK=w43-h43-p-rp-mo-br100,Jeff Hooey,4 months ago,"Horrible place. Doctors won't listen, nurses don't care. Wait times are hours. Service is extremely poor. Not my 1st trip here. Watched this hospital go downhill in the last decade. If you can, go to any of the small towns around the area. At least you will feel human and not like trash being thrown out."
https://lh3.googleusercontent.com/a/ACg8ocIFiBSQBtT2X4QV4HVNyMfPR_RTtlHVnwMLDMapNKsTBk60hQ=w43-h43-p-rp-mo-br100,Catrina Klotz,5 months ago,"This review is for the emergency department, and treatment of my 17 year old daughter with SVT.  She was seen right away on a Friday evening, and treated extremely quickly, well and thoroughly.  Every test that could or should have been …"
https://lh3.googleusercontent.com/a-/ALV-UjUmkEfS4N8vmEQ53pj9UTKNnaAt6BXiSIbOV_Q4t1-ZriC-EWo=w43-h43-p-rp-mo-br100,Treyton Kalveram,2 months ago,"I was there because my immune system was nothing, and in pediatrics was a mess, the dropped blood and platelets on the floor, and I had to clean it and people were instructed to wear a mask and haskmat suit the most someone would do is wear a mask some people didn't even wear masks"
https://lh3.googleusercontent.com/a-/ALV-UjUHRokKI_2ox657_vV_kD3ajYCkNazb_pUH-P99IK7RzzGIp3-l=w43-h43-p-rp-mo-br100,Risingbabylon (RisingBabylon),3 months ago,"Caring and empathetic doctors and nurses, that validated and listened to me, plagued by 6 hour plus wait time in emergency room . I saw one lady with tetanus walk out because she sat there 9 hours the day before and couldn't get saw the …"
https://lh3.googleusercontent.com/a/ACg8ocKx0F3SuN-jhQORX3Fd-0KaPB0gAVqefrsQaK1NdxCvXCsr8g=w43-h43-p-rp-mo-br100,EliaHGrub,4 months ago,"I have been having major difficulties breathing and haven’t slept for days, doctors see me in visible pain but only one triage nurse cared for me and brought me an inhaler to help. I talked to a lady who has been here for 8 hours while I’ve …"
https://lh3.googleusercontent.com/a-/ALV-UjV5hRQ6guMZQnuzODFuOa1uZG1KU0h3enovizcOOArjG5-7I_Lp=w43-h43-p-rp-mo-br100,Shyne Lockhart,a month ago,"One of the worst emergencies hospitals I’ve ever been to, it’s an absolute disaster. The nurses and doctors aren’t even organized enough to take care of urgent care patients. It’s a absolute shame that people are okay with the state of this hospital"
https://lh3.googleusercontent.com/a/ACg8ocLFeldtLplD15ByR44CXOKXzXXNZPve4WtoZn5hN1A0RW4png=w43-h43-p-rp-mo-br100,Lee,7 months ago,My cousin went into emergency for 1 1/2 days and they didn't even have her on fluids or anything. We found out later it was just too much mucus built up in her lungs that was easily able to get out later. …
https://lh3.googleusercontent.com/a-/ALV-UjXoB27fUSTCcS60fD7TlsZremq10E0x7sigH5sYuXXed-JvYD2N=w43-h43-p-rp-mo-br100,Alexy Bull,7 months ago,"Recently went through a major medical procedure. Everything went perfectly fine! The nursing staff were kind and understanding, I didn't have any problems w anything. Thank you for taking great care of me while I was recovering! Thank you to the amazing Doctor who done regular checkups,and to the loving nurses, you guys are angels ❤"
https://lh3.googleusercontent.com/a-/ALV-UjUY_wv9r17wXBKq6FoKQL9tRIO-6fBBas6lA5oFdUedeicYOulN=w43-h43-p-rp-mo-ba3-br100,Cheyne Lothering,6 months ago,"What a terrible first experience! We went here today (2024-05-17) as my daughter has had a high fever for 3 days. We were in the waiting room for about 2-3 hours, then called to go into the ""Minor Treatment"" section, and thought ""Wow, we …"
https://lh3.googleusercontent.com/a-/ALV-UjVaaZRsETZRi8xwXlw43f8H6FozvDRnDNo1Rd4Dx2RYx0BdG3E=w43-h43-p-rp-mo-ba2-br100,Justin J,4 months ago,"To get the help you need, you basically have to help yourself. One of the laziest hospitals for help i have ever been to. If you need the ER be prepared to wait for hours and some of the staff can be very nasty without good reason. The …"
https://lh3.googleusercontent.com/a/ACg8ocJJyLqKP0ApbuTT_Fbvr0SwYPM1CR9S_svb7VzAkZRnzGHXfA=w43-h43-p-rp-mo-ba2-br100,Kaira Hall-Sawkins,5 months ago,"Labour and Delivery - THANK YOU SO MUCH 🩷 Dr.Chan?, Kayla, my other night nurse, Sheena, Natassia, Ellis, Dr.Pantanku?, Val and NICU Drs
You made my experience a good one even tho it wasn't my plan to end up there. …"
https://lh3.googleusercontent.com/a/ACg8ocKS83B2IUhV-Y8rw8eun3YkBxlREJ4GVKVNhNhcLSpOvJKtJg=w43-h43-p-rp-mo-br100,Yemisirach Dilnesawu,6 months ago,"If you want to die, come to the RDRH today!
And if your in a hurry to join your deceased loved ones, we'll put you in palliative care …"
https://lh3.googleusercontent.com/a-/ALV-UjXYYk-akzNOg4ddyQeUcy5XxT3TQrnzt859IkpTkYGyXrc0DC0=w43-h43-p-rp-mo-br100,Adeline Cottrell,11 months ago,"Took my husband for day surgery to remove stones from his kidneys. We were there on time, did everything we were supposed to do. Day Surgery did the pre-op confirmation of information, vitals, etc. & put him in 2 hospital gowns - 1 forward, …"
https://lh3.googleusercontent.com/a/ACg8ocLOoLagp0kRG-zhKFDVh9q0G0q8k1hRa0x47E5eEAF5xeXX9g=w43-h43-p-rp-mo-br100,Joce Wallace,9 months ago,"Was there yesterday for severe abdominal pain, couldn't move or talk because pain was soo bad.  Triage nurse was rude and cold.  Came in at 12:30pm and sat in the waiting room for 7.5hrs before being taken back, given no pain management …"
https://lh3.googleusercontent.com/a-/ALV-UjVS3y60cBnVI7UkbOZAwAqyeHSKAVbiSXxDPTeLGhS5WSL2NzTeHA=w43-h43-p-rp-mo-ba4-br100,Kendra Walz-Parker,5 years ago,"Cared for me decent except on one occasion, I felt I was stigmatized as a ""lowlife addict"" even tho I've been clean for years. I couldn't get anything for severe pain. But I can also appreciate where they are coming from....but I WASN'T …"
https://lh3.googleusercontent.com/a/ACg8ocIRTsN3Toe2caUB7AN2TOaWsAJSqM_UTVoJXUek7bbrcM8IWg=w43-h43-p-rp-mo-br100,Nathan Cherri,3 days ago,I put myself in the ward toff keep myself out of trouble till I went to treatment but I have been informed that one of my family members is in desperate need of my help and I was never formed or anything  utility they are keeping me here against my will and I have been trying to leave for over 5 hours now
https://lh3.googleusercontent.com/a/ACg8ocLpYMybNMCB0DH9VCUipp8wGXvxsYY0STqAJyTucYy5KRgaxQ=w43-h43-p-rp-mo-br100,Chirag Upadhyay,a week ago,"We paid tax and for medical services but DR always making more and more appointments  this is world 3rd class service
Also specialist doing time pass …"
https://lh3.googleusercontent.com/a-/ALV-UjVpKhvhGWwF-vBx-Z_vel-KVE8-kPp7aDsClBFvyiz68i56oRA=w43-h43-p-rp-mo-br100,Melanie Pedersen,a year ago,I recently had the pleasure of having an emergency gall bladder removal at Red Deer Hospital. During my 4 days/nights stay I had absolutely exemplary care from the dozens of nurses the entire time I was there. Some of them worked very long …
https://lh3.googleusercontent.com/a/ACg8ocIch5YFEhkMhYCAzFmCS4aBG_gvnLRnNS5KwF_A3AN2axFpfw=w43-h43-p-rp-mo-br100,Lindsey Svederus,a month ago,Gross...waiting room never cleaned after sitting here for 10 hours.  Sad to see 80+ year Olds in waiting room for 10+ hours.  Disgusting...they paid tax dollars for no care at all....
https://lh3.googleusercontent.com/a/ACg8ocL3CTp1z0THBce5ZkET4UMLKK7uhi6J6xxhJRApy5f1jhpu=w43-h43-p-rp-mo-br100,Adam Young,a year ago,"Had to come here for a tattoo infection that rendered me nearly useless. The nurses and doctors were all extremely great with answering my questions, and had such compassion when helping out. It's also pretty wild when they can remember …"
https://lh3.googleusercontent.com/a/ACg8ocLmLHd9fNXyhUMbl52vo8HZRjAro4zwOr80i0rzXDsoc_uguA=w43-h43-p-rp-mo-br100,Trischa Dawe,6 months ago,Went into the records department to get a copy of records from 2 yrs ago. The lady we spoke with was incredibly helpful and knowledgeable. She got me the confirmation stuff and also set me up to get more detailed info if I need it in the future. Thank you so much!!!
https://lh3.googleusercontent.com/a/ACg8ocI0wZY3OYas0kkPxgiWwUMIEHlSlbfcfat8f795TvnOWW-EPg=w43-h43-p-rp-mo-br100,Krista Gliddon,2 years ago,"I am 56 years old and have only written one single review in my life. This is the second one, truly worth speaking about. I received outstanding treatment at the Red Deer Emergency Department! I watched for 10 hours how hard the nurses, …"
https://lh3.googleusercontent.com/a/ACg8ocKXFAKRIpC3uBzIqeEPbRwSEtjYha-DtYZwgP80YsqW3yNFaQ=w43-h43-p-rp-mo-br100,D C,5 months ago,"My 12 month old son had a seizure and we brought him into emergency, we waited 9 hours just to be told the doctor is leaving and won’t be back for a few hours, we left without having our son seen at all. Why am I paying taxes"
https://lh3.googleusercontent.com/a/ACg8ocKP6vN1Ic9ofz8h6mfrYrdXj7oQVWebOQEdqi72hm5MXmfhtA=w43-h43-p-rp-mo-ba4-br100,Kody Rehbein,11 months ago,"We had our baby there.
The health worker didnt believe the mom was having contractions for around 40 mins. …"
https://lh3.googleusercontent.com/a/ACg8ocJ10fbsNrdbBZojRVs4QqV57NhNjKm73OXEmumcjc-o12Oe2_4=w43-h43-p-rp-mo-br100,Carl,7 months ago,"Absolutely awful hospital. Almost 5 hours and was not even seen by a doctor or sent for X-rays, yet I turn up with a severely Crushed hand that was also going numb, yet that’s not important? Staff busy chatting away and homeless people in …"
https://lh3.googleusercontent.com/a-/ALV-UjXJJPowogj9ZXUhHqwrC_8kvUWDL_nIixxGUXFhhFknrAiyF3E5=w43-h43-p-rp-mo-br100,Keanen Johansson,a year ago,"This hospital is an absolute joke. The emergency room takes HOURS. For what? If you’re in an emergency or have nothing but time to WAIT, go somewhere else. The staff casually loiters and socializes amongst themselves with no urgency. There …"
https://lh3.googleusercontent.com/a/ACg8ocI6yRdzfv6AK_6xJz5FsDRUa8QXD1yWoleZUBdzuL0dZEa2tTSN=w43-h43-p-rp-mo-br100,Cal Lott,7 months ago,Every single person who works here are absolutely amazing and compassionate; understandably they are overworked totally underpaid for what they do!!!Even though they need more support from our great leader(s) they do a marvelous job; lastly …
https://lh3.googleusercontent.com/a-/ALV-UjXE17-1O5bGfilqOL6X9dLaeZ3ppW32dzVrciqNojiox3J0qak=w43-h43-p-rp-mo-br100,Trinity Sharkey,7 months ago,"The psych ward is hell.
I went there already feeling sad and suicidal and left worse than I came.
I dont feel like myself anymore ill never be the same. I have flashbacks and …"
https://lh3.googleusercontent.com/a-/ALV-UjURO0bO5paS3xAoECphivFKDP1FUlbLUY_4a2CAiSXHvhJY_e-z=w43-h43-p-rp-mo-br100,Madusha Konara,a year ago,I came with my 9 months old baby by ambulance in the morning because she was choked. I came to the ER 9 am in the morning. They take us to the Minor treatment center after couple ours. Because my baby was sleeping on my hand i asked a nurse …
https://lh3.googleusercontent.com/a/ACg8ocIZtfYZ6psBFJIMiQJgJe5rQBnFxTrrL1LhNrDzb1NPslmvbg=w43-h43-p-rp-mo-br100,L,a year ago,"This review is for the RDH emergency room only. While I know the state of our healthcare system is in crisis, the treatment and or lack thereof is astounding. There is one triage nurse in particular who for 5hrs bumped me to the bottom of …"
https://lh3.googleusercontent.com/a-/ALV-UjUxIpu127rASG-WH0w2UUUUN0QnxLriwlkul7RWyNrJhCr9Zrg=w43-h43-p-rp-mo-br100,John Benteen,a year ago,"Where should I start? There’s so many stories.

I went into the emergency as I was at a pharmacy they suggested I go to the …"
https://lh3.googleusercontent.com/a-/ALV-UjV_CEp-PsMpyLC2cOtVCJ6_0GwgANK1a6o1gd7RUHIXfuZsOm4cXg=w43-h43-p-rp-mo-ba2-br100,makayla,11 months ago,"Everyone in Cardiology is so friendly and helpful. Had a tilt table test on June 1 which is an absolutely awful test, but the nurse that was with me was an angel. I don’t remember her name but I hope she gets the recognition she deserves. …"
https://lh3.googleusercontent.com/a-/ALV-UjUa3Cr33Q87cQVxwtKmt0JeAz9jzQPiUoX5gl3ndadgodRDNAc=w43-h43-p-rp-mo-br100,JoAnne Rourke,9 months ago,I didn't give 5 stars because 5 nurses were not very people friendly. Unfortunely I didn't get to see the really good nurses enough. I have had to stay in this hospital a lot and I've never in 13 yrs come across nurses like this. They went out of their way to make me feel bad.
https://lh3.googleusercontent.com/a/ACg8ocIwe9JUvMgQxoOx_Jpj8okYo2_Y0Vrar5UadFVVv12-Imi37yI=w43-h43-p-rp-mo-br100,Cody_RS,a year ago,"Im a 36 yr old man recently broke my leg, winding up in the red deer hospital, what I figured would be a pretty standard in and out process, turned into me laying in a bed for 8days waiting for surgery…. With daily starvation in case called …"
https://lh3.googleusercontent.com/a-/ALV-UjUYlZMh626-k3YBFrJeDMgsm-BV4Z7s-dPo8LO2LgK79QkBibRHtQ=w43-h43-p-rp-mo-ba4-br100,Derek Blair,2 years ago,I had to have Day surgery and the staff there were fantastic. Explaining to me everything that they were doing and asking me how I felt and if I understood what was going on. I end up having to stay overnight and the staff on unit 24 were …
https://lh3.googleusercontent.com/a-/ALV-UjWKcR67gezOsgT_4izetu5js7-Yjf4zG7r4OTaRh3wq1oIbBr_4Dg=w43-h43-p-rp-mo-ba3-br100,A.Nicole.E “Heaven Leigh Reign”,8 months ago,"Red Deer hospital is one of the worst places I have been stuck in fort any amount of time, A the nurses are Rude and goesip about three patients and are loud at night when people want to sleep. They are very judgemental andI think someone should investigate what actually happens there."
https://lh3.googleusercontent.com/a/ACg8ocL9IY-Tht17ZoEtUiwRdKD9RBkQSbqbNkxAASf8mhwSYzD41g=w43-h43-p-rp-mo-br100,Jessie Primrose,a year ago,My wife took our new born baby there at 6am in the morning he was very sick and barly 5 weeks old they made her wait till almost 2:30 in the after noon to see anyone and my wife also heard a nurse say no rush know the 5 week old baby. I …
https://lh3.googleusercontent.com/a-/ALV-UjVkfO1mJQ6NHgjJ_8Zjbe87uYfAauATqsy6RR6IJAmOyDpC8H-A=w43-h43-p-rp-mo-ba4-br100,Stephan Senetza (DISTINCT),a year ago,Emerg on a slow nigh: Bleeding and lost 500 MLS of blood from my gi from 9-3 am and still was unable to see a doctor no matter how much blood I lose. They can't turn you away so they just put you in a room and ignore you. Nobody cares at …
https://lh3.googleusercontent.com/a-/ALV-UjXvW630miYaKTy73G8Fe2zIa7hfx_kEPMblasQ-QGlxzzKLr_0=w43-h43-p-rp-mo-br100,Richelle MacKinnon,a year ago,"The nurses and doctors on the maternity floor were all very helpful and caring when I had my son in September, I was in the hospital with him for 4 days but the nurses all made it an easier experience, I appreciated that everyone was soo …"
https://lh3.googleusercontent.com/a/ACg8ocKuYK4GKzUmdEkm1LtS__us4pvJ2WAmVutB4xHKck14YtKrvA=w43-h43-p-rp-mo-br100,Jazmin Giroux,a year ago,I had to get an urgent procedure done here due to Edmonton Misicordia hospital releasing me even though I knew there was something wrong. Red Deer hospital gave me a proper procedure to fix their mistake. The treatment from the nurses in …
https://lh3.googleusercontent.com/a/ACg8ocJ5vfffvPnSh6-3Rao-nDN72vxK9GVJ24TWVt5EuaReXj9_jA=w43-h43-p-rp-mo-br100,Dan Price,a year ago,We’re here for an annual treatment and as per usual it’s overflowing. Kudos to the nurses etc but something really stood out today. I’m sitting in a horseshoe style hallway and from my vantage there are 7 known washrooms in this immediate …
https://lh3.googleusercontent.com/a/ACg8ocLAMv_iu4hvJ6esLzA6YweoQeCXBUIWmMS4KRopSAIg8nxVMA=w43-h43-p-rp-mo-br100,kayla nicole,a year ago,"Grandpa had hip surgery, the nurse he had was fantastic. She (Melissa in unit 21) was so friendly and she would joke with us. She made the stay enjoyable for what my grandpa had to go through! Just amazing and incredible"
https://lh3.googleusercontent.com/a-/ALV-UjV65K9lWU2JUlX7SpeX9bE6RZiOL6BXIHxMsOvb_DNbXn7onuA=w43-h43-p-rp-mo-ba3-br100,fallen skies,8 months ago,"This hospital is a joke! My 16 yr old stepson was brought in, clearly in distress, we can't help him! He's threatening to take his life and walking around with a Kitchen knife and the cops come, and instead of form 10, they take him to his …"
https://lh3.googleusercontent.com/a/ACg8ocKMg4NnxnQZDvQ1Bk7zGDsht1RpzolgUsHTHnS48ohvb_MxTA=w43-h43-p-rp-mo-br100,Harry Bowers,8 months ago,"Care is good  but 20 dollars for 2 bags of small chips 2 can of Pepsi and a half a sandwich, while already paying a fortune for parking. Disgusting you can have a business ripping off sick people.
BRING YOU OWN FOOD AND DRINKS."
https://lh3.googleusercontent.com/a/ACg8ocKGaUrDLGvcgZSIRZmbbQukOZDLogE6K527r8kHz4seoWqZvQ=w43-h43-p-rp-mo-br100,Kennedy,a year ago,I had to get induced on April 20th because my baby was 5 days over and was causing a lot of chest pain. The whole time I was getting induced everything was fine. Staff was helpful and the nurse that I had was Seanna and she was awesome. …
https://lh3.googleusercontent.com/a/ACg8ocK-eKa5piclk9NmExehU2lb6Jcm-1QnLjv5gkeRTj4DCAX4wg=w43-h43-p-rp-mo-ba4-br100,Ben Postma,2 years ago,We brought someone in for day surgery. The hospital was easy to navigate.  The staff and nurses were super friendly and helpful. The cafeteria food was very tasty and reasonably priced. I have only good experiences and things to say about Red Deer hospital. Thank you!
https://lh3.googleusercontent.com/a-/ALV-UjVP6hrZc1Rs7LYrIGC1UejhzZgljprF1WnxARwV98lTzp_tgMx-ZQ=w43-h43-p-rp-mo-ba2-br100,Sarah Migowsky,7 months ago,Needs some serious help. My mom was there for 8 hrs in emergency (was taken in by ambulance)  got an MRI and an X-ray. The emergency  doctor said he found nothing but her walk in doctor found 2 pinched nerves on her MRI. 2 weeks later she’s …
https://lh3.googleusercontent.com/a/ACg8ocLgEaTbtUjcy_Y2Vt2Gz4bqKtS5RMCiG1u3oBcZdBiH5zz27Q=w43-h43-p-rp-mo-br100,Tyler Cox,11 months ago,"This place is a crazy joke. Came here for a torn incision and bleeding quite profusely, but don’t worry at the good old red deer hospital they will make you wait over 5 hours with paper towel holding you closed. Then you finally get called …"
https://lh3.googleusercontent.com/a/ACg8ocKEplmo9WfZIhwEqgS0DK8HFhdCFbpyvityp8KjT_HLWCBrxg=w43-h43-p-rp-mo-br100,Elly Andrin,7 months ago,"Had my day surgery yesterday with Dr.Vajcner.He is sooo nice ,friendly and compassionate.I felt at ease when i saw him smiling and joking just for me to relax..Unfortunately i wasnt able to see him after I woke up to thank him for …"
https://lh3.googleusercontent.com/a/ACg8ocKmTSvlIph7MnoHFqhKpPwv3we0S5F7tRXoWAQAtwXKLXwdAQ=w43-h43-p-rp-mo-br100,Tamara Davidson,2 years ago,"I drove about two hours to come to this hospital to get a follow up on some medical issues. i was so hesitant on how I’d be treated because pretty much every hospital I’ve ever been to, has been horrible. but this place as soon as I came …"
https://lh3.googleusercontent.com/a-/ALV-UjVCMV9GfjZnid3zw3qwejYrZ36QhNneDC2WAsoSmsERKLTvo3liLg=w43-h43-p-rp-mo-ba3-br100,Darlene Penner,3 years ago,I came to emergency at Red Deer Hospital on July 5th around 3:30 a.m. They think I had food poisoning with the severe vomiting and diarrhea I had. I was dehydrated too. I had to wait a few hours. but the nurses took good care of me until …
https://lh3.googleusercontent.com/a-/ALV-UjWZEbV_ZG1fXtpldQtXSRXKYP9U8HgyNZnG5q9v6vL5WuMlBuy37A=w43-h43-p-rp-mo-ba4-br100,M'n A,9 months ago,Their emergency room doctors do interviews with media advocating to keep the drug use trailer open while stats show cities with overdose sites have more overdoses. Stop advocating that people harm themself and maybe you'll be able to help …
https://lh3.googleusercontent.com/a/ACg8ocLy2N9YqHM6bCz5DneJNgepQxrDjv5kcV5vfwsB_ZoeObdFzw=w43-h43-p-rp-mo-br100,Bev Sliger,a year ago,"On Aug 2/23 I had a double hernia surgery. I entered the hospital at 0645 and was home about 1:30ish. Punctual, professional and great care. I know that the hospitals are struggling but you would have not guessed on that day. I’m so greatful."
https://lh3.googleusercontent.com/a/ACg8ocJLH5SuTs6mgWM7f5WHhnnEi08WngSoSTcy3D2bI8egAKkuAQ=w43-h43-p-rp-mo-br100,no name,a year ago,I recently had   an emergency gall bladder removal at Red Deer Hospital. Thanks for the staff of Surgery Unit Nurses and especially to Filipina Nurse Lota morning shift and Phanji  working Night shift During my 4 days stay I had  care from …
